ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total,Estado del pedido,Método de pago,Descuento aplicado,Número de seguimiento,Hora del pedido,Tipo de envío
C3205,África,Uganda,MINI HERE,Online,Media,8/16/2021,320556437,9/25/2021,8628,668.27,502.54,5765833.56,4335915.12,Devuelto,Tarjeta de crédito,5%,KLMNOPQRST,20:47,Envío internacional
C9920,África,Lebanon,MINI HERE,Online,Alta,3/6/2020,992061841,3/24/2020,1999,255.28,159.42,510304.72,318680.58,Procesando,PayPal,10%,UVWXYZ1234,9:13,Envío económico
C3003,Europa,Switzerland,MINI HERE,Online,Media,5/20/2021,300342452,6/24/2021,6861,651.21,524.96,4467951.81,3601750.56,Enviado,Transferencia bancaria,15%,567890ABCDE,12:35,Envío prioritario
C7032,África,Kuwait,MINI HERE,Online,Alta,4/2/2020,703259599,4/5/2020,8998,154.06,90.93,1386231.88,818188.14,Pendiente,Tarjeta de débito,20%,FGHJKLMNO,5:50,Envío urgente
C2289,Asia,India,MINI HERE,Offline,Alta,3/17/2022,228987109,4/14/2022,1229,109.28,35.84,134305.12,44047.36,Procesando,Efectivo,25%,PQRSTUVWXYZ,21:14,Envío seguro
C1260,África,Angola,MINI HERE,Online,Crítica,8/22/2021,126011312,9/18/2021,8402,205.7,117.11,1728291.4,983958.22,Devuelto,Tarjeta de crédito,30%,1234567890A,15:28,Envío a domicilio
C8131,Asia,Uzbekistan,MINI HERE,Offline,Crítica,6/28/2020,813131034,7/1/2020,2397,47.45,31.79,113737.65,76200.63,Enviado,PayPal,35%,BCDEFGHIJKL,3:01,Envío express
C5294,Europa,Latvia,MINI HERE,Offline,Crítica,2/5/2021,529457604,3/5/2021,7126,81.73,56.67,582407.98,403830.42,Entregado,Transferencia bancaria,40%,MNOPQRSTUVW,18:52,Envío estándar
C2844,África,Ghana,MINI HERE,Offline,Media,12/2/2021,284414851,12/7/2021,3530,421.89,364.69,1489271.7,1287355.7,Cancelado,Tarjeta de débito,45%,XYZ1234567,10:27,Envío nacional
C7077,Europa,Poland,MINI HERE,Online,Crítica,10/22/2021,707739102,10/28/2021,4583,47.45,31.79,217463.35,145693.57,Devuelto,Efectivo,50%,ABCDEFGHIJ,7:03,Envío aéreo
C6994,Asia,Mongolia,MINI HERE,Online,Baja,6/15/2021,699479186,7/25/2021,290,437.2,263.33,126788,76365.7,Pendiente,Tarjeta de crédito,5%,KLMNOPQRST,19:36,Envío rápido
C5799,Asia,Vietnam,MINI HERE,Online,Crítica,12/13/2021,579996430,1/9/2022,2687,205.7,117.11,552715.9,314674.57,Procesando,PayPal,10%,UVWXYZ1234,13:58,Envío urgente
C7399,Europa,United Kingdom,MINI HERE,Online,Baja,6/29/2020,739964663,7/27/2020,842,205.7,117.11,173199.4,98606.62,Enviado,Transferencia bancaria,15%,567890ABCDE,2:19,Envío express
C2903,Australia y Oceanía,Vanuatu,MINI HERE,Offline,Baja,5/31/2020,290370213,6/15/2020,5854,109.28,35.84,639725.12,209807.36,Entregado,Tarjeta de débito,20%,FGHJKLMNO,22:45,Envío a domicilio
C2125,África,Ethiopia,MINI HERE,Online,Baja,2/22/2021,212511909,2/22/2021,5851,9.33,6.92,54589.83,40488.92,Cancelado,Efectivo,25%,PQRSTUVWXYZ,16:23,Envío internacional
C2080,África,Niger,MINI HERE,Online,Crítica,7/13/2022,208001077,7/22/2022,996,9.33,6.92,9292.68,6892.32,Enviado,Tarjeta de crédito,30%,1234567890A,1:37,Envío prioritario
C9487,África,Central African Republic,MINI HERE,Offline,Alta,7/9/2020,948761546,7/13/2020,8480,81.73,56.67,693070.4,480561.6,Procesando,PayPal,35%,BCDEFGHIJKL,8:03,Envío terrestre
C9270,África,Cape Verde,MINI HERE,Offline,Crítica,1/18/2020,927029645,1/29/2020,7527,152.58,97.44,1148469.66,733430.88,Devuelto,Transferencia bancaria,40%,MNOPQRSTUVW,14:27,Envío seguro
C5053,Norteamérica,United States of America,MINI HERE,Offline,Crítica,2/26/2022,505354201,4/12/2022,4393,81.73,56.67,359039.89,248951.31,Pendiente,Tarjeta de débito,45%,XYZ1234567,4:51,Envío económico
C5665,África,Sudan,MINI HERE,Offline,Crítica,7/30/2022,566596543,9/1/2022,7363,9.33,6.92,68696.79,50951.96,Entregado,Efectivo,50%,ABCDEFGHIJ,23:12,Envío aéreo
C2639,África,Republic of the Congo,MINI HERE,Offline,Crítica,9/24/2021,263930499,11/5/2021,1755,651.21,524.96,1142873.55,921304.8,Cancelado,Tarjeta de crédito,5%,KLMNOPQRST,11:45,Envío estándar
C1708,Australia y Oceanía,Federated States of Micronesia,MINI HERE,Online,Crítica,6/10/2020,170842397,6/10/2020,4917,9.33,6.92,45875.61,34025.64,Procesando,PayPal,10%,UVWXYZ1234,17:01,Envío urgente
C9311,África,South Sudan,MINI HERE,Offline,Baja,5/10/2021,931131064,6/7/2021,1229,9.33,6.92,11466.57,8504.68,Enviado,Transferencia bancaria,15%,567890ABCDE,6:25,Envío rápido
C1089,África,Cape Verde,MINI HERE,Online,Media,10/27/2021,108907830,10/31/2021,7102,9.33,6.92,66261.66,49145.84,Pendiente,Tarjeta de débito,20%,FGHJKLMNO,20:43,Envío a domicilio
C7385,Australia y Oceanía,Palau,MINI HERE,Offline,Alta,12/31/2020,738596522,2/18/2021,5979,668.27,502.54,3995586.33,3004686.66,Devuelto,Efectivo,25%,PQRSTUVWXYZ,9:19,Envío express
C9749,África,Bahrain,MINI HERE,Offline,Baja,4/29/2021,974933469,6/12/2021,3333,651.21,524.96,2170482.93,1749691.68,Entregado,Tarjeta de crédito,30%,1234567890A,12:33,Envío internacional
C8429,África,Algeria,MINI HERE,Offline,Media,5/4/2021,842967498,5/14/2021,1670,651.21,524.96,1087520.7,876683.2,Procesando,PayPal,35%,BCDEFGHIJKL,5:52,Envío prioritario
C8880,África,Botswana,MINI HERE,Online,Crítica,11/7/2022,888059937,12/10/2022,5525,81.73,56.67,451558.25,313101.75,Enviado,Transferencia bancaria,40%,MNOPQRSTUVW,21:16,Envío seguro
C8258,África,Seychelles ,MINI HERE,Offline,Media,12/1/2020,825884616,1/3/2021,6466,668.27,502.54,4321033.82,3249423.64,Pendiente,Tarjeta de débito,45%,XYZ1234567,15:30,Envío terrestre
C8924,África,The Gambia,MINI HERE,Online,Alta,6/8/2022,892427861,7/25/2022,8091,651.21,524.96,5268940.11,4247451.36,Cancelado,Efectivo,50%,ABCDEFGHIJ,3:02,Envío nacional
C4939,África,Guinea-Bissau,MINI HERE,Online,Baja,11/2/2021,493988502,12/21/2021,1030,651.21,524.96,670746.3,540708.8,Devuelto,Tarjeta de crédito,5%,KLMNOPQRST,18:55,Envío económico
C4571,África,Pakistan,MINI HERE,Offline,Baja,7/17/2022,457177865,8/11/2022,7945,154.06,90.93,1224006.7,722438.85,Enviado,PayPal,10%,UVWXYZ1234,10:29,Envío express
C7789,África,Mauritania,MINI HERE,Online,Media,3/19/2021,778919780,3/20/2021,8527,421.89,364.69,3597456.03,3109711.63,Procesando,Transferencia bancaria,15%,567890ABCDE,7:05,Envío a domicilio
C1764,Asia,Thailand,MINI HERE,Online,Alta,8/22/2020,176450574,9/8/2020,4501,651.21,524.96,2931096.21,2362844.96,Pendiente,Tarjeta de débito,20%,FGHJKLMNO,19:39,Envío urgente
C1373,África,Afghanistan,MINI HERE,Offline,Media,8/1/2022,137319076,9/20/2022,4621,421.89,364.69,1949553.69,1685232.49,Enviado,Efectivo,25%,PQRSTUVWXYZ,13:56,Envío estándar
C8693,África,The Gambia,MINI HERE,Online,Baja,8/17/2020,869386613,9/25/2020,9673,109.28,35.84,1057065.44,346680.32,Devuelto,Tarjeta de crédito,30%,1234567890A,2:21,Envío internacional
C8508,África,Oman,MINI HERE,Offline,Baja,8/16/2021,850827014,8/29/2021,7476,421.89,364.69,3154049.64,2726422.44,Procesando,PayPal,35%,BCDEFGHIJKL,22:48,Envío rápido
C8801,África,Burkina Faso,MINI HERE,Offline,Alta,5/24/2021,880126607,6/7/2021,7876,152.58,97.44,1201720.08,767437.44,Entregado,Transferencia bancaria,40%,MNOPQRSTUVW,16:22,Envío prioritario
C9260,África,Cameroon,MINI HERE,Offline,Media,6/12/2020,926084220,7/5/2020,7755,109.28,35.84,847466.4,277939.2,Cancelado,Tarjeta de débito,45%,XYZ1234567,1:36,Envío aéreo
C5778,África,Burkina Faso,MINI HERE,Online,Alta,7/21/2022,577811181,8/23/2022,6024,205.7,117.11,1239136.8,705470.64,Pendiente,Efectivo,50%,ABCDEFGHIJ,8:01,Envío express
C3947,Europa,Serbia,MINI HERE,Online,Alta,11/17/2021,394731318,12/12/2021,8624,152.58,97.44,1315849.92,840322.56,Devuelto,Tarjeta de crédito,5%,KLMNOPQRST,14:25,Envío terrestre
C5565,África,Mauritius ,MINI HERE,Offline,Crítica,7/26/2021,556580960,9/9/2021,3529,668.27,502.54,2358324.83,1773463.66,Enviado,PayPal,10%,UVWXYZ1234,4:49,Envío seguro
C4134,África,Liberia,MINI HERE,Offline,Crítica,11/17/2020,413408935,12/13/2020,5745,651.21,524.96,3741201.45,3015895.2,Procesando,Transferencia bancaria,15%,567890ABCDE,23:11,Envío nacional
C7355,Europa,Latvia,MINI HERE,Offline,Crítica,5/3/2022,735576570,5/17/2022,2308,81.73,56.67,188632.84,130794.36,Entregado,Tarjeta de débito,20%,FGHJKLMNO,11:43,Envío urgente
C5637,Asia,China,MINI HERE,Offline,Media,9/16/2021,563757693,11/1/2021,7284,109.28,35.84,795995.52,261058.56,Cancelado,Efectivo,25%,PQRSTUVWXYZ,17:06,Envío económico
C3589,Australia y Oceanía,New Zealand,MINI HERE,Online,Baja,11/22/2020,358938634,12/9/2020,6773,154.06,90.93,1043448.38,615868.89,Pendiente,Tarjeta de crédito,30%,1234567890A,6:27,Envío express
C6524,África,Sierra Leone,MINI HERE,Online,Crítica,10/3/2020,652418220,10/19/2020,3904,152.58,97.44,595672.32,380405.76,Enviado,PayPal,35%,BCDEFGHIJKL,20:41,Envío a domicilio
C6958,Europa,Bulgaria,MINI HERE,Online,Crítica,7/26/2022,695807778,9/6/2022,3839,651.21,524.96,2499995.19,2015321.44,Procesando,Transferencia bancaria,40%,MNOPQRSTUVW,9:17,Envío estándar
C7110,África,Somalia,MINI HERE,Offline,Crítica,11/5/2020,711031138,12/7/2020,8769,651.21,524.96,5710460.49,4603374.24,Entregado,Tarjeta de débito,45%,XYZ1234567,12:38,Envío nacional
C5403,Europa,Spain,MINI HERE,Offline,Alta,12/17/2021,540324628,1/25/2022,2919,47.45,31.79,138506.55,92795.01,Cancelado,Efectivo,50%,DEFGHIJKLMN,5:53,Envío prioritario
C9962,Europa,Cyprus,MINI HERE,Offline,Media,8/31/2022,996237075,8/31/2022,7544,205.7,117.11,1551800.8,883477.84,Devuelto,Tarjeta de crédito,5%,OPQRSTUVWXY,21:18,Envío internacional
C7116,África,Namibia,MINI HERE,Online,Media,2/12/2020,711629807,3/5/2020,5929,109.28,35.84,647921.12,212495.36,Enviado,PayPal,10%,Z1234567890,15:32,Envío rápido
C1896,Norteamérica,Greenland,MINI HERE,Offline,Alta,11/19/2021,189676654,1/1/2022,8392,205.7,117.11,1726234.4,982787.12,Procesando,Transferencia bancaria,15%,1234ABCDEFGHI,3:03,Envío terrestre
C4538,África,Rwanda,MINI HERE,Online,Baja,8/23/2021,453863942,9/9/2021,7281,668.27,502.54,4865673.87,3658993.74,Pendiente,Tarjeta de débito,20%,JKLMNOPQRS,18:50,Envío aéreo
C7979,Centroamérica y Caribe,The Bahamas,MINI HERE,Offline,Baja,8/14/2020,797990500,9/22/2020,1977,651.21,524.96,1287442.17,1037845.92,Enviado,Efectivo,25%,TUVWXYZ5678,10:28,Envío económico
C1361,Europa,Germany,MINI HERE,Online,Alta,6/8/2020,136167657,6/21/2020,3890,47.45,31.79,184580.5,123663.1,Devuelto,Tarjeta de crédito,30%,90ABCDEFGH,7:07,Envío urgente
C1528,Europa,Cyprus,MINI HERE,Online,Crítica,9/11/2021,152819240,10/16/2021,1464,47.45,31.79,69466.8,46540.56,Cancelado,PayPal,35%,IJKLMNOPQR,19:37,Envío express
C3526,Europa,Luxembourg,MINI HERE,Online,Crítica,7/15/2022,352681577,7/25/2022,5171,152.58,97.44,788991.18,503862.24,Procesando,Transferencia bancaria,40%,STUVWXYZ12,13:57,Envío a domicilio
C3108,Australia y Oceanía,Tuvalu,MINI HERE,Online,Alta,1/27/2020,310803496,3/4/2020,2516,205.7,117.11,517541.2,294648.76,Entregado,Tarjeta de débito,45%,34567890ABC,2:18,Envío estándar
C1225,Europa,Bulgaria,MINI HERE,Offline,Baja,5/26/2020,122546327,6/18/2020,3036,437.2,263.33,1327339.2,799469.88,Pendiente,Efectivo,50%,DEFGHIJKLMN,22:44,Envío internacional
C8535,Asia,Bangladesh,MINI HERE,Offline,Alta,1/4/2020,853583896,1/20/2020,3298,9.33,6.92,30770.34,22822.16,Enviado,Tarjeta de crédito,5%,OPQRSTUVWXY,16:24,Envío prioritario
C4899,Centroamérica y Caribe,El Salvador,MINI HERE,Offline,Alta,7/4/2021,489902532,7/31/2021,1901,81.73,56.67,155368.73,107729.67,Cancelado,PayPal,10%,Z1234567890,1:35,Envío rápido
C6878,Asia,China,MINI HERE,Online,Media,10/2/2020,687801063,10/6/2020,4474,154.06,90.93,689264.44,406820.82,Devuelto,Transferencia bancaria,15%,1234ABCDEFGHI,8:02,Envío terrestre
C9238,Asia,Mongolia,MINI HERE,Online,Media,8/7/2022,923890817,8/17/2022,8678,421.89,364.69,3661161.42,3164779.82,Procesando,Tarjeta de débito,20%,JKLMNOPQRS,14:28,Envío aéreo
C7450,Australia y Oceanía,Solomon Islands,MINI HERE,Offline,Alta,4/11/2022,745095622,5/27/2022,9207,9.33,6.92,85901.31,63712.44,Pendiente,Efectivo,25%,TUVWXYZ5678,4:50,Envío urgente
C2186,África,Mauritania,MINI HERE,Offline,Baja,2/23/2021,218651807,3/19/2021,2783,437.2,263.33,1216727.6,732847.39,Enviado,Tarjeta de crédito,30%,90ABCDEFGH,23:13,Envío económico
C3821,Asia,South Korea,MINI HERE,Online,Media,5/26/2022,382108199,7/13/2022,3162,154.06,90.93,487137.72,287520.66,Entregado,PayPal,35%,IJKLMNOPQR,11:41,Envío express
C9933,Asia,Myanmar,MINI HERE,Online,Baja,1/17/2021,993326127,2/18/2021,6130,651.21,524.96,3991917.3,3218004.8,Cancelado,Transferencia bancaria,40%,STUVWXYZ12,17:04,Envío a domicilio
C9804,África,Botswana,MINI HERE,Offline,Baja,7/7/2022,980479419,8/6/2022,4503,205.7,117.11,926267.1,527346.33,Procesando,Tarjeta de débito,45%,34567890ABC,6:22,Envío estándar
C6920,Europa,Portugal,MINI HERE,Offline,Crítica,3/11/2021,692054402,3/20/2021,3131,152.58,97.44,477727.98,305084.64,Devuelto,Efectivo,50%,DEFGHIJKLMN,20:45,Envío nacional
C5468,Europa,Spain,MINI HERE,Offline,Crítica,11/16/2021,546849906,12/11/2021,3894,154.06,90.93,599909.64,354081.42,Procesando,Tarjeta de crédito,5%,OPQRSTUVWXY,9:37,Envío prioritario
C5839,África,Cote d'Ivoire,MINI HERE,Offline,Baja,3/11/2021,583977258,4/25/2021,703,47.45,31.79,33357.35,22348.37,Entregado,PayPal,10%,Z1234567890,14:59,Envío internacional
C9128,Europa,Russia,MINI HERE,Online,Crítica,6/13/2020,912860286,7/10/2020,4499,255.28,159.42,1148504.72,717230.58,Devuelto,Transferencia bancaria,15%,1234ABCDEFGHI,18:24,Envío rápido
C3632,Australia y Oceanía,Federated States of Micronesia,MINI HERE,Offline,Media,5/15/2021,363235318,6/25/2021,8257,109.28,35.84,902324.96,295930.88,Procesando,Tarjeta de débito,20%,JKLMNOPQRS,5:13,Envío terrestre
C5351,África,The Gambia,MINI HERE,Offline,Alta,10/11/2021,535151183,11/24/2021,1982,421.89,364.69,836185.98,722815.58,Enviado,Efectivo,25%,TUVWXYZ5678,21:48,Envío aéreo
C8489,Europa,Luxembourg,MINI HERE,Offline,Alta,10/7/2022,848969209,10/15/2022,7710,9.33,6.92,71934.3,53353.2,Enviado,Tarjeta de crédito,30%,90ABCDEFGH,11:06,Envío urgente
C7953,África,Liberia,MINI HERE,Offline,Crítica,7/15/2021,795363223,8/30/2021,4507,9.33,6.92,42050.31,31188.44,Entregado,PayPal,35%,IJKLMNOPQR,7:31,Envío económico
C3853,África,Burundi,MINI HERE,Offline,Crítica,6/1/2021,385319554,6/27/2021,3474,437.2,263.33,1518832.8,914808.42,Pendiente,Transferencia bancaria,40%,STUVWXYZ12,23:55,Envío express
C6001,África,Syria,MINI HERE,Offline,Alta,11/2/2021,600137031,11/15/2021,2739,205.7,117.11,563412.3,320764.29,Enviado,Tarjeta de débito,45%,34567890ABC,16:42,Envío a domicilio
C2414,Norteamérica,United States of America,MINI HERE,Offline,Alta,8/24/2022,241426980,9/24/2022,2463,109.28,35.84,269156.64,88273.92,Cancelado,Efectivo,50%,DEFGHIJKLMN,3:19,Envío estándar
C8811,Asia,Japan,MINI HERE,Offline,Baja,8/24/2022,881113231,10/5/2022,9840,255.28,159.42,2511955.2,1568692.8,Entregado,Tarjeta de crédito,5%,OPQRSTUVWXY,20:15,Envío internacional
C1114,Asia,Laos,MINI HERE,Offline,Baja,1/22/2021,111432111,2/14/2021,4093,9.33,6.92,38187.69,28323.56,Enviado,PayPal,10%,Z1234567890,8:50,Envío prioritario
C9949,Europa,Germany,MINI HERE,Online,Crítica,10/14/2021,994932448,11/23/2021,1476,154.06,90.93,227392.56,134212.68,Procesando,Transferencia bancaria,15%,1234ABCDEFGHI,12:28,Envío rápido
C8144,Norteamérica,Greenland,MINI HERE,Online,Crítica,7/23/2020,814475572,8/10/2020,276,81.73,56.67,22557.48,15640.92,Pendiente,Tarjeta de débito,20%,JKLMNOPQRS,4:07,Envío terrestre
C5232,Centroamérica y Caribe,Jamaica,MINI HERE,Offline,Alta,8/26/2020,523235309,9/20/2020,5810,421.89,364.69,2451180.9,2118848.9,Entregado,Efectivo,25%,TUVWXYZ5678,19:33,Envío aéreo
C6946,Europa,Switzerland,MINI HERE,Online,Media,1/13/2020,694697988,2/23/2020,5427,154.06,90.93,836083.62,493477.11,Devuelto,Tarjeta de crédito,30%,90ABCDEFGH,10:55,Envío urgente
C1726,Europa,Sweden,MINI HERE,Online,Media,5/10/2021,172662436,6/10/2021,3507,651.21,524.96,2283793.47,1841034.72,Cancelado,PayPal,35%,IJKLMNOPQR,6:40,Envío económico
C1212,África,Liberia,MINI HERE,Online,Media,12/15/2021,121239984,1/13/2022,6460,47.45,31.79,306527,205363.4,Pendiente,Transferencia bancaria,40%,STUVWXYZ12,22:04,Envío express
C8748,Australia y Oceanía,Kiribati,MINI HERE,Offline,Media,1/2/2021,874854457,1/4/2021,7730,255.28,159.42,1973314.4,1232316.6,Procesando,Tarjeta de débito,45%,34567890ABC,15:21,Envío a domicilio
C5882,Europa,Malta,MINI HERE,Online,Media,12/6/2020,588242185,1/10/2021,2789,421.89,364.69,1176651.21,1017120.41,Pendiente,Efectivo,50%,DEFGHIJKLMN,1:49,Envío estándar
C1864,Asia,Philippines,MINI HERE,Online,Baja,4/12/2020,186451995,5/29/2020,4144,81.73,56.67,338689.12,234840.48,Devuelto,Tarjeta de crédito,5%,OPQRSTUVWXY,17:32,Envío nacional
C2148,África,Comoros,MINI HERE,Offline,Baja,11/8/2020,214845216,11/29/2020,6329,255.28,159.42,1615667.12,1008969.18,Enviado,PayPal,10%,Z1234567890,13:10,Envío prioritario
C3890,Europa,Liechtenstein,MINI HERE,Offline,Baja,7/29/2020,389095675,8/30/2020,912,668.27,502.54,609462.24,458316.48,Procesando,Transferencia bancaria,15%,1234ABCDEFGHI,2:53,Envío internacional
C9451,África,Lebanon,MINI HERE,Online,Baja,8/15/2020,945189702,8/29/2020,1492,205.7,117.11,306904.4,174728.12,Cancelado,Tarjeta de débito,20%,JKLMNOPQRS,8:15,Envío rápido
C3894,Norteamérica,Greenland,MINI HERE,Offline,Crítica,2/22/2021,389426124,4/5/2021,8699,205.7,117.11,1789384.3,1018739.89,Entregado,Efectivo,25%,TUVWXYZ5678,14:37,Envío terrestre
C4484,África,Chad,MINI HERE,Online,Media,9/13/2022,448416268,9/15/2022,5193,205.7,117.11,1068200.1,608152.23,Procesando,Tarjeta de crédito,30%,90ABCDEFGH,18:02,Envío aéreo
C2190,Europa,Macedonia,MINI HERE,Offline,Baja,12/15/2021,219083964,1/5/2022,668,668.27,502.54,446404.36,335696.72,Enviado,PayPal,35%,IJKLMNOPQR,5:20,Envío urgente
C2186,África,United Arab Emirates,MINI HERE,Offline,Alta,9/12/2021,218665540,10/19/2021,6847,437.2,263.33,2993508.4,1803020.51,Entregado,Transferencia bancaria,40%,STUVWXYZ12,21:44,Envío económico
C1347,África,Qatar,MINI HERE,Offline,Alta,10/29/2020,134709823,11/25/2020,2485,205.7,117.11,511164.5,291018.35,Pendiente,Tarjeta de débito,45%,34567890ABC,11:11,Envío express
C1750,África,Iraq,MINI HERE,Online,Alta,7/5/2021,175078141,8/5/2021,8367,154.06,90.93,1289020.02,760811.31,Cancelado,Efectivo,50%,DEFGHIJKLMN,7:38,Envío a domicilio
C6179,Europa,Kosovo,MINI HERE,Online,Baja,1/7/2022,617944324,2/4/2022,2312,651.21,524.96,1505597.52,1213707.52,Devuelto,Tarjeta de crédito,5%,OPQRSTUVWXY,23:59,Envío estándar
C4617,Asia,Bhutan,MINI HERE,Offline,Crítica,1/12/2021,461794698,1/22/2021,4168,437.2,263.33,1822249.6,1097559.44,Procesando,PayPal,10%,Z1234567890,16:25,Envío internacional
C5754,Centroamérica y Caribe,Cuba,MINI HERE,Offline,Alta,12/2/2021,575428092,12/10/2021,815,109.28,35.84,89063.2,29209.6,Enviado,Transferencia bancaria,15%,1234ABCDEFGHI,3:52,Envío prioritario
C5479,Norteamérica,Mexico,MINI HERE,Online,Media,9/25/2022,547955834,10/9/2022,1163,255.28,159.42,296890.64,185405.46,Pendiente,Tarjeta de débito,20%,JKLMNOPQRS,20:19,Envío rápido
C9388,África,Cote d'Ivoire,MINI HERE,Online,Media,7/1/2020,938801753,7/12/2020,1156,47.45,31.79,54852.2,36749.24,Procesando,Efectivo,25%,TUVWXYZ5678,9:47,Envío terrestre
C1277,África,Nigeria,MINI HERE,Offline,Alta,3/20/2021,127702176,5/2/2021,8767,205.7,117.11,1803371.9,1026703.37,Devuelto,Tarjeta de crédito,30%,90ABCDEFGH,15:06,Envío aéreo
C1647,Australia y Oceanía,Vanuatu,MINI HERE,Offline,Alta,4/17/2021,164705932,5/31/2021,9000,651.21,524.96,5860890,4724640,Enviado,PayPal,35%,IJKLMNOPQR,4:33,Envío urgente
C9201,África,Kuwait,MINI HERE,Offline,Baja,5/20/2020,920174348,5/30/2020,8893,154.06,90.93,1370055.58,808640.49,Entregado,Transferencia bancaria,40%,STUVWXYZ12,19:58,Envío económico
C5347,África,Namibia,MINI HERE,Offline,Media,11/3/2022,534781253,11/30/2022,2512,421.89,364.69,1059787.68,916101.28,Cancelado,Tarjeta de débito,45%,34567890ABC,10:41,Envío express
C3695,África,Egypt,MINI HERE,Online,Baja,12/25/2021,369512975,2/5/2022,5955,154.06,90.93,917427.3,541488.15,Devuelto,Efectivo,50%,DEFGHIJKLMN,6:09,Envío a domicilio
C9556,África,Swaziland,MINI HERE,Offline,Crítica,7/15/2021,955668342,8/26/2021,2354,9.33,6.92,21962.82,16289.68,Pendiente,Tarjeta de crédito,5%,OPQRSTUVWXY,22:35,Envío estándar
C6448,Centroamérica y Caribe,Antigua and Barbuda ,MINI HERE,Offline,Crítica,10/8/2022,644858682,11/4/2022,6869,421.89,364.69,2897962.41,2505055.61,Procesando,PayPal,10%,Z1234567890,12:57,Envío nacional
C5590,Asia,Sri Lanka,MINI HERE,Offline,Alta,3/15/2020,559007823,4/18/2020,1692,154.06,90.93,260669.52,153853.56,Enviado,Transferencia bancaria,15%,1234ABCDEFGHI,1:24,Envío prioritario
C5403,Europa,Liechtenstein,MINI HERE,Offline,Media,3/15/2020,540352094,3/30/2020,1047,47.45,31.79,49680.15,33284.13,Entregado,Tarjeta de débito,20%,JKLMNOPQRS,17:53,Envío internacional
C5014,África,Angola,MINI HERE,Online,Crítica,5/20/2022,501440322,5/30/2022,6189,651.21,524.96,4030338.69,3248977.44,Cancelado,Efectivo,25%,TUVWXYZ5678,13:30,Envío rápido
C8751,Asia,Brunei,MINI HERE,Offline,Crítica,1/16/2021,875133836,2/6/2021,404,668.27,502.54,269981.08,203026.16,Enviado,Tarjeta de crédito,30%,90ABCDEFGH,2:04,Envío terrestre
